TEAM1_WIN,AST%_TEAM1,LAST_TEAM1,FT%_TEAM1,EXP_TEAM1,BARTHAG_TEAM1,WAB_TEAM1,CONSISTENCY TR RATING_TEAM1,SEED_TEAM1,BADJ EM_TEAM1,TR RANK_TEAM1,AST%_TEAM2,LAST_TEAM2,FT%_TEAM2,EXP_TEAM2,BARTHAG_TEAM2,WAB_TEAM2,CONSISTENCY TR RATING_TEAM2,SEED_TEAM2,BADJ EM_TEAM2,TR RANK_TEAM2
0,52.0,45.0,61.4,1.438,0.849,1.3,8.6,11.0,15.3,45.0,53.3,22.0,66.9,1.941,0.883,3.9,14.3,6.0,17.2,22.0
1,57.5,104.0,73.3,1.364,0.652,-7.8,8.8,14.0,5.5,104.0,58.4,16.0,71.2,1.295,0.922,4.3,10.1,3.0,22.2,16.0
0,49.1,47.0,71.5,1.456,0.893,1.8,9.5,7.0,18.9,47.0,52.3,29.0,64.2,1.267,0.893,1.3,8.3,10.0,18.4,27.0
0,61.1,143.0,68.2,1.468,0.579,-4.1,9.2,15.0,2.7,144.0,54.8,10.0,68.9,1.975,0.94,5.7,11.4,2.0,24.7,6.0
1,64.4,3.0,67.1,1.804,0.953,7.5,10.1,1.0,26.9,3.0,51.1,153.0,68.9,2.038,0.557,-5.1,12.1,16.0,2.0,153.0
0,56.6,24.0,64.6,1.262,0.898,2.8,10.4,9.0,17.9,24.0,50.1,38.0,66.6,1.25,0.875,2.5,11.7,8.0,17.3,38.0
1,56.4,32.0,74.8,1.671,0.895,4.5,7.8,5.0,18.6,32.0,54.6,35.0,67.2,1.843,0.886,2.1,10.8,12.0,17.5,35.0
0,50.5,27.0,72.7,1.374,0.881,3.2,10.8,4.0,18.1,28.0,56.7,46.0,70.3,1.736,0.791,0.0,9.5,13.0,11.6,46.0
1,51.9,21.0,71.3,1.45,0.897,2.8,9.9,6.0,19.6,20.0,63.7,19.0,70.2,1.739,0.902,-0.3,13.2,11.0,19.8,21.0
1,67.1,36.0,69.5,1.44,0.883,3.6,9.8,3.0,17.7,36.0,49.3,111.0,71.5,1.964,0.585,-1.1,11.4,14.0,3.1,111.0
1,55.6,4.0,78.6,1.561,0.934,4.0,11.6,7.0,23.9,4.0,54.2,51.0,70.2,1.486,0.845,0.0,8.0,10.0,15.3,51.0
0,49.6,173.0,71.8,1.925,0.458,-3.9,8.2,15.0,-1.5,173.0,55.7,6.0,66.5,1.717,0.946,6.8,9.2,2.0,25.4,7.0
1,52.6,5.0,67.9,0.851,0.945,8.6,9.2,1.0,24.9,5.0,44.4,150.0,66.2,1.558,0.532,-8.1,9.7,16.0,1.1,149.0
0,48.8,7.0,63.4,1.575,0.917,3.9,11.5,8.0,21.3,8.0,45.0,44.0,66.0,1.84,0.853,1.0,9.8,9.0,15.1,44.0
1,60.7,67.0,73.2,2.416,0.803,1.9,10.1,12.0,13.1,67.0,60.9,40.0,68.9,1.792,0.912,5.3,8.8,5.0,19.5,40.0
1,54.1,8.0,73.5,1.925,0.949,3.9,11.0,4.0,25.8,9.0,57.4,96.0,67.3,1.877,0.74,-1.9,7.2,13.0,9.0,96.0
0,60.0,26.0,74.0,2.201,0.901,1.8,8.4,6.0,19.9,26.0,50.2,23.0,72.7,1.502,0.884,1.2,15.0,11.0,18.0,23.0
1,56.7,33.0,67.7,1.508,0.876,4.9,9.3,3.0,17.9,33.0,48.4,89.0,72.2,2.025,0.611,-4.6,10.0,14.0,4.0,89.0
1,55.7,13.0,72.8,1.738,0.912,1.6,11.6,10.0,20.3,13.0,53.3,17.0,65.9,1.583,0.912,1.5,9.8,7.0,20.1,18.0
0,48.6,141.0,70.3,1.776,0.511,-3.9,8.7,15.0,0.4,142.0,62.1,11.0,69.6,1.753,0.936,8.0,7.5,2.0,24.3,11.0
1,52.6,2.0,76.3,2.027,0.97,8.4,10.2,1.0,31.1,2.0,57.4,240.0,66.2,2.365,0.3,-8.0,6.9,16.0,-7.0,240.0
1,51.8,18.0,75.7,2.356,0.919,1.7,10.3,8.0,22.8,17.0,58.6,31.0,70.3,1.649,0.868,-0.1,12.9,9.0,17.3,31.0
1,50.8,28.0,66.3,1.698,0.901,4.4,6.6,5.0,19.4,29.0,62.7,25.0,76.2,1.965,0.902,-0.4,11.0,12.0,20.2,25.0
1,56.5,14.0,72.6,1.783,0.933,6.6,8.9,4.0,22.5,14.0,52.6,68.0,67.0,2.178,0.804,0.9,8.2,13.0,12.5,68.0
0,63.9,50.0,72.3,2.332,0.88,0.5,9.1,6.0,19.0,50.0,60.0,49.0,64.5,1.96,0.882,0.6,9.9,11.0,17.1,49.0
0,72.0,83.0,70.9,2.309,0.692,-2.5,11.8,14.0,7.5,84.0,50.4,12.0,73.3,1.704,0.921,5.6,10.9,3.0,22.7,12.0
1,58.5,30.0,76.5,1.478,0.875,1.9,9.4,10.0,17.9,30.0,51.4,59.0,69.7,2.066,0.845,2.6,9.6,7.0,14.6,59.0
0,53.6,210.0,66.1,1.814,0.426,-6.5,8.7,15.0,-2.6,210.0,50.2,15.0,75.1,1.602,0.923,5.5,8.6,2.0,22.9,15.0
1,49.6,55.0,75.4,1.964,0.886,3.7,8.3,9.0,17.5,55.0,60.0,1.0,70.1,1.425,0.97,11.7,9.5,1.0,31.4,1.0
0,56.1,9.0,72.3,2.003,0.914,3.3,10.2,4.0,21.5,10.0,62.0,20.0,68.1,1.634,0.901,3.5,9.6,5.0,19.5,19.0
1,53.3,22.0,66.9,1.941,0.883,3.9,14.3,6.0,17.2,22.0,57.5,104.0,73.3,1.364,0.652,-7.8,8.8,14.0,5.5,104.0
1,54.8,10.0,68.9,1.975,0.94,5.7,11.4,2.0,24.7,6.0,52.3,29.0,64.2,1.267,0.893,1.3,8.3,10.0,18.4,27.0
1,64.4,3.0,67.1,1.804,0.953,7.5,10.1,1.0,26.9,3.0,50.1,38.0,66.6,1.25,0.875,2.5,11.7,8.0,17.3,38.0
1,56.4,32.0,74.8,1.671,0.895,4.5,7.8,5.0,18.6,32.0,56.7,46.0,70.3,1.736,0.791,0.0,9.5,13.0,11.6,46.0
1,51.9,21.0,71.3,1.45,0.897,2.8,9.9,6.0,19.6,20.0,67.1,36.0,69.5,1.44,0.883,3.6,9.8,3.0,17.7,36.0
1,55.7,6.0,66.5,1.717,0.946,6.8,9.2,2.0,25.4,7.0,55.6,4.0,78.6,1.561,0.934,4.0,11.6,7.0,23.9,4.0
0,45.0,44.0,66.0,1.84,0.853,1.0,9.8,9.0,15.1,44.0,52.6,5.0,67.9,0.851,0.945,8.6,9.2,1.0,24.9,5.0
1,60.7,67.0,73.2,2.416,0.803,1.9,10.1,12.0,13.1,67.0,54.1,8.0,73.5,1.925,0.949,3.9,11.0,4.0,25.8,9.0
0,56.7,33.0,67.7,1.508,0.876,4.9,9.3,3.0,17.9,33.0,50.2,23.0,72.7,1.502,0.884,1.2,15.0,11.0,18.0,23.0
1,62.1,11.0,69.6,1.753,0.936,8.0,7.5,2.0,24.3,11.0,55.7,13.0,72.8,1.738,0.912,1.6,11.6,10.0,20.3,13.0
0,51.8,18.0,75.7,2.356,0.919,1.7,10.3,8.0,22.8,17.0,52.6,2.0,76.3,2.027,0.97,8.4,10.2,1.0,31.1,2.0
0,50.8,28.0,66.3,1.698,0.901,4.4,6.6,5.0,19.4,29.0,56.5,14.0,72.6,1.783,0.933,6.6,8.9,4.0,22.5,14.0
0,60.0,49.0,64.5,1.96,0.882,0.6,9.9,11.0,17.1,49.0,50.4,12.0,73.3,1.704,0.921,5.6,10.9,3.0,22.7,12.0
1,58.5,30.0,76.5,1.478,0.875,1.9,9.4,10.0,17.9,30.0,50.2,15.0,75.1,1.602,0.923,5.5,8.6,2.0,22.9,15.0
1,62.0,20.0,68.1,1.634,0.901,3.5,9.6,5.0,19.5,19.0,49.6,55.0,75.4,1.964,0.886,3.7,8.3,9.0,17.5,55.0
0,54.8,10.0,68.9,1.975,0.94,5.7,11.4,2.0,24.7,6.0,53.3,22.0,66.9,1.941,0.883,3.9,14.3,6.0,17.2,22.0
1,56.4,32.0,74.8,1.671,0.895,4.5,7.8,5.0,18.6,32.0,64.4,3.0,67.1,1.804,0.953,7.5,10.1,1.0,26.9,3.0
0,51.9,21.0,71.3,1.45,0.897,2.8,9.9,6.0,19.6,20.0,55.7,6.0,66.5,1.717,0.946,6.8,9.2,2.0,25.4,7.0
1,52.6,5.0,67.9,0.851,0.945,8.6,9.2,1.0,24.9,5.0,60.7,67.0,73.2,2.416,0.803,1.9,10.1,12.0,13.1,67.0
0,50.2,23.0,72.7,1.502,0.884,1.2,15.0,11.0,18.0,23.0,62.1,11.0,69.6,1.753,0.936,8.0,7.5,2.0,24.3,11.0
0,56.5,14.0,72.6,1.783,0.933,6.6,8.9,4.0,22.5,14.0,52.6,2.0,76.3,2.027,0.97,8.4,10.2,1.0,31.1,2.0
1,50.4,12.0,73.3,1.704,0.921,5.6,10.9,3.0,22.7,12.0,58.5,30.0,76.5,1.478,0.875,1.9,9.4,10.0,17.9,30.0
0,53.3,22.0,66.9,1.941,0.883,3.9,14.3,6.0,17.2,22.0,62.0,20.0,68.1,1.634,0.901,3.5,9.6,5.0,19.5,19.0
1,56.4,32.0,74.8,1.671,0.895,4.5,7.8,5.0,18.6,32.0,55.7,6.0,66.5,1.717,0.946,6.8,9.2,2.0,25.4,7.0
0,52.6,5.0,67.9,0.851,0.945,8.6,9.2,1.0,24.9,5.0,62.1,11.0,69.6,1.753,0.936,8.0,7.5,2.0,24.3,11.0
0,50.4,12.0,73.3,1.704,0.921,5.6,10.9,3.0,22.7,12.0,52.6,2.0,76.3,2.027,0.97,8.4,10.2,1.0,31.1,2.0
1,56.4,32.0,74.8,1.671,0.895,4.5,7.8,5.0,18.6,32.0,62.0,20.0,68.1,1.634,0.901,3.5,9.6,5.0,19.5,19.0
1,52.6,2.0,76.3,2.027,0.97,8.4,10.2,1.0,31.1,2.0,62.1,11.0,69.6,1.753,0.936,8.0,7.5,2.0,24.3,11.0
1,52.6,2.0,76.3,2.027,0.97,8.4,10.2,1.0,31.1,2.0,56.4,32.0,74.8,1.671,0.895,4.5,7.8,5.0,18.6,32.0
0,52.0,155.0,72.4,1.595,0.435,-9.3,11.2,16.0,-2.3,155.0,61.9,7.0,64.3,1.718,0.953,8.0,12.4,1.0,25.3,7.0
1,52.8,73.0,66.2,1.782,0.781,0.1,7.8,9.0,11.4,73.0,56.4,41.0,70.0,0.969,0.864,3.2,9.0,8.0,16.6,41.0
0,55.7,33.0,78.7,2.367,0.885,2.7,8.2,5.0,17.9,33.0,56.3,45.0,73.4,1.402,0.853,0.8,8.5,12.0,16.5,45.0
0,44.9,13.0,71.2,1.3,0.911,5.1,11.0,4.0,20.2,13.0,58.3,67.0,70.5,1.997,0.777,-1.4,7.9,13.0,10.5,67.0
1,58.7,82.0,64.5,1.557,0.759,1.1,10.0,11.0,9.6,82.0,59.9,9.0,69.6,1.269,0.944,3.9,11.9,6.0,24.8,9.0
1,59.8,11.0,72.8,0.883,0.936,5.4,11.3,3.0,23.8,11.0,52.3,57.0,74.2,2.33,0.759,-0.8,9.4,14.0,10.6,57.0
0,56.5,62.0,73.4,1.241,0.805,0.5,10.7,7.0,13.0,62.0,49.8,29.0,66.6,1.457,0.888,2.5,8.2,10.0,17.8,29.0
0,60.8,156.0,70.7,2.229,0.549,-5.1,12.6,15.0,1.7,156.0,62.7,15.0,68.6,1.56,0.927,7.4,12.5,2.0,22.2,15.0
1,56.2,6.0,67.7,2.167,0.96,8.7,9.1,1.0,27.6,6.0,53.4,195.0,65.1,2.468,0.405,-9.4,10.4,16.0,-3.5,195.0
1,50.6,53.0,69.1,1.701,0.833,1.9,8.0,9.0,14.4,53.0,59.2,21.0,72.8,1.662,0.916,2.3,10.2,8.0,21.3,21.0
1,60.9,20.0,70.0,1.506,0.929,3.9,9.3,5.0,21.8,20.0,53.0,90.0,75.6,1.448,0.726,-1.7,10.2,12.0,8.8,90.0
1,46.3,18.0,69.8,1.453,0.921,5.0,9.3,4.0,21.4,18.0,50.8,64.0,70.4,1.102,0.797,-1.7,10.5,13.0,12.0,63.0
1,58.5,22.0,72.0,2.408,0.914,3.4,10.9,6.0,21.6,22.0,63.0,56.0,74.5,1.472,0.825,2.4,8.1,11.0,14.5,56.0
0,58.8,100.0,73.7,1.919,0.648,-4.8,13.1,14.0,5.5,100.0,62.8,8.0,66.8,1.814,0.94,6.1,11.1,3.0,24.3,8.0
0,57.3,31.0,75.6,1.558,0.882,3.2,9.4,7.0,18.6,31.0,55.9,54.0,76.8,1.577,0.821,0.1,11.0,10.0,13.3,54.0
0,53.3,108.0,69.0,2.441,0.634,-6.7,11.1,15.0,4.7,108.0,53.2,2.0,69.6,1.813,0.966,6.9,9.5,2.0,27.6,2.0
0,44.9,105.0,71.3,1.917,0.611,-5.9,10.9,16.0,4.0,106.0,61.2,4.0,67.3,1.955,0.961,8.6,8.6,1.0,29.4,4.0
1,46.5,28.0,74.3,1.766,0.884,2.7,8.4,8.0,18.6,28.0,57.7,23.0,67.4,1.34,0.876,1.2,11.4,9.0,17.8,25.0
1,54.2,38.0,72.4,1.897,0.88,0.3,8.5,12.0,17.9,38.0,52.1,40.0,72.3,1.372,0.847,5.0,8.2,5.0,14.4,40.0
1,54.7,24.0,67.4,1.591,0.898,2.8,8.8,4.0,18.9,23.0,58.3,112.0,67.9,2.082,0.611,-3.9,10.3,13.0,4.1,112.0
0,53.8,70.0,70.5,1.319,0.807,-2.3,10.0,11.0,12.6,71.0,55.9,10.0,72.1,1.838,0.947,4.5,10.3,6.0,26.6,10.0
0,55.9,143.0,64.8,2.575,0.601,-2.3,8.9,14.0,3.6,143.0,57.2,19.0,74.2,2.046,0.919,6.0,8.6,3.0,21.4,19.0
1,49.5,25.0,67.1,1.873,0.899,2.6,8.9,7.0,19.0,24.0,59.6,49.0,71.8,1.224,0.855,1.8,9.6,10.0,15.2,49.0
1,50.3,3.0,72.3,1.702,0.949,7.8,10.5,2.0,26.2,3.0,49.9,192.0,68.6,1.92,0.469,-4.5,10.3,15.0,-1.1,192.0
0,52.3,140.0,67.8,2.195,0.454,-6.6,12.3,16.0,-1.6,140.0,58.0,1.0,76.6,2.031,0.957,7.7,12.7,1.0,28.7,1.0
0,58.7,37.0,72.1,0.713,0.852,2.4,9.8,9.0,15.3,37.0,57.1,42.0,71.8,2.24,0.849,2.4,12.5,8.0,15.4,42.0
1,53.1,106.0,70.4,1.82,0.656,-2.1,12.6,12.0,5.9,105.0,70.2,26.0,71.1,1.841,0.906,3.8,10.7,5.0,19.0,26.0
1,52.6,5.0,70.8,2.076,0.949,4.4,11.2,4.0,25.7,5.0,53.6,87.0,71.5,1.461,0.698,-5.4,11.2,13.0,7.1,87.0
0,62.2,51.0,69.8,1.977,0.824,-0.5,8.9,11.0,13.5,51.0,65.6,17.0,74.0,1.569,0.935,4.8,12.1,6.0,24.3,17.0
1,62.0,14.0,64.0,1.642,0.921,5.9,10.2,3.0,22.2,14.0,52.1,78.0,66.4,2.292,0.675,-2.5,10.6,14.0,5.9,77.0
1,67.1,52.0,75.4,1.268,0.838,0.9,10.6,10.0,14.7,52.0,52.1,16.0,68.4,1.616,0.908,2.7,11.7,7.0,20.9,16.0
1,52.8,12.0,68.1,1.751,0.929,7.4,9.2,2.0,23.6,12.0,45.7,170.0,64.8,1.879,0.506,-5.8,10.7,15.0,0.2,170.0
0,52.8,73.0,66.2,1.782,0.781,0.1,7.8,9.0,11.4,73.0,61.9,7.0,64.3,1.718,0.953,8.0,12.4,1.0,25.3,7.0
0,58.3,67.0,70.5,1.997,0.777,-1.4,7.9,13.0,10.5,67.0,56.3,45.0,73.4,1.402,0.853,0.8,8.5,12.0,16.5,45.0
0,58.7,82.0,64.5,1.557,0.759,1.1,10.0,11.0,9.6,82.0,59.8,11.0,72.8,0.883,0.936,5.4,11.3,3.0,23.8,11.0
0,49.8,29.0,66.6,1.457,0.888,2.5,8.2,10.0,17.8,29.0,62.7,15.0,68.6,1.56,0.927,7.4,12.5,2.0,22.2,15.0
0,50.6,53.0,69.1,1.701,0.833,1.9,8.0,9.0,14.4,53.0,56.2,6.0,67.7,2.167,0.96,8.7,9.1,1.0,27.6,6.0
0,46.3,18.0,69.8,1.453,0.921,5.0,9.3,4.0,21.4,18.0,60.9,20.0,70.0,1.506,0.929,3.9,9.3,5.0,21.8,20.0
0,58.5,22.0,72.0,2.408,0.914,3.4,10.9,6.0,21.6,22.0,62.8,8.0,66.8,1.814,0.94,6.1,11.1,3.0,24.3,8.0
1,53.2,2.0,69.6,1.813,0.966,6.9,9.5,2.0,27.6,2.0,55.9,54.0,76.8,1.577,0.821,0.1,11.0,10.0,13.3,54.0
1,61.2,4.0,67.3,1.955,0.961,8.6,8.6,1.0,29.4,4.0,46.5,28.0,74.3,1.766,0.884,2.7,8.4,8.0,18.6,28.0
1,54.7,24.0,67.4,1.591,0.898,2.8,8.8,4.0,18.9,23.0,54.2,38.0,72.4,1.897,0.88,0.3,8.5,12.0,17.9,38.0
1,57.2,19.0,74.2,2.046,0.919,6.0,8.6,3.0,21.4,19.0,55.9,10.0,72.1,1.838,0.947,4.5,10.3,6.0,26.6,10.0
1,50.3,3.0,72.3,1.702,0.949,7.8,10.5,2.0,26.2,3.0,49.5,25.0,67.1,1.873,0.899,2.6,8.9,7.0,19.0,24.0
1,58.0,1.0,76.6,2.031,0.957,7.7,12.7,1.0,28.7,1.0,57.1,42.0,71.8,2.24,0.849,2.4,12.5,8.0,15.4,42.0
1,52.6,5.0,70.8,2.076,0.949,4.4,11.2,4.0,25.7,5.0,53.1,106.0,70.4,1.82,0.656,-2.1,12.6,12.0,5.9,105.0
0,65.6,17.0,74.0,1.569,0.935,4.8,12.1,6.0,24.3,17.0,62.0,14.0,64.0,1.642,0.921,5.9,10.2,3.0,22.2,14.0
0,67.1,52.0,75.4,1.268,0.838,0.9,10.6,10.0,14.7,52.0,52.8,12.0,68.1,1.751,0.929,7.4,9.2,2.0,23.6,12.0
1,61.9,7.0,64.3,1.718,0.953,8.0,12.4,1.0,25.3,7.0,56.3,45.0,73.4,1.402,0.853,0.8,8.5,12.0,16.5,45.0
1,62.7,15.0,68.6,1.56,0.927,7.4,12.5,2.0,22.2,15.0,59.8,11.0,72.8,0.883,0.936,5.4,11.3,3.0,23.8,11.0
0,60.9,20.0,70.0,1.506,0.929,3.9,9.3,5.0,21.8,20.0,56.2,6.0,67.7,2.167,0.96,8.7,9.1,1.0,27.6,6.0
1,62.8,8.0,66.8,1.814,0.94,6.1,11.1,3.0,24.3,8.0,53.2,2.0,69.6,1.813,0.966,6.9,9.5,2.0,27.6,2.0
1,61.2,4.0,67.3,1.955,0.961,8.6,8.6,1.0,29.4,4.0,54.7,24.0,67.4,1.591,0.898,2.8,8.8,4.0,18.9,23.0
0,50.3,3.0,72.3,1.702,0.949,7.8,10.5,2.0,26.2,3.0,57.2,19.0,74.2,2.046,0.919,6.0,8.6,3.0,21.4,19.0
1,58.0,1.0,76.6,2.031,0.957,7.7,12.7,1.0,28.7,1.0,52.6,5.0,70.8,2.076,0.949,4.4,11.2,4.0,25.7,5.0
0,62.0,14.0,64.0,1.642,0.921,5.9,10.2,3.0,22.2,14.0,52.8,12.0,68.1,1.751,0.929,7.4,9.2,2.0,23.6,12.0
1,62.7,15.0,68.6,1.56,0.927,7.4,12.5,2.0,22.2,15.0,61.9,7.0,64.3,1.718,0.953,8.0,12.4,1.0,25.3,7.0
0,62.8,8.0,66.8,1.814,0.94,6.1,11.1,3.0,24.3,8.0,56.2,6.0,67.7,2.167,0.96,8.7,9.1,1.0,27.6,6.0
0,61.2,4.0,67.3,1.955,0.961,8.6,8.6,1.0,29.4,4.0,57.2,19.0,74.2,2.046,0.919,6.0,8.6,3.0,21.4,19.0
0,52.8,12.0,68.1,1.751,0.929,7.4,9.2,2.0,23.6,12.0,58.0,1.0,76.6,2.031,0.957,7.7,12.7,1.0,28.7,1.0
1,62.7,15.0,68.6,1.56,0.927,7.4,12.5,2.0,22.2,15.0,56.2,6.0,67.7,2.167,0.96,8.7,9.1,1.0,27.6,6.0
0,57.2,19.0,74.2,2.046,0.919,6.0,8.6,3.0,21.4,19.0,58.0,1.0,76.6,2.031,0.957,7.7,12.7,1.0,28.7,1.0
1,58.0,1.0,76.6,2.031,0.957,7.7,12.7,1.0,28.7,1.0,62.7,15.0,68.6,1.56,0.927,7.4,12.5,2.0,22.2,15.0
1,52.5,2.0,75.4,1.595,0.957,11.9,9.8,1.0,28.4,2.0,53.0,194.0,69.6,1.448,0.448,-9.5,11.6,16.0,-1.8,194.0
1,54.4,35.0,67.2,2.232,0.863,0.5,10.0,9.0,16.0,37.0,52.0,21.0,76.3,1.587,0.908,4.8,10.1,8.0,20.5,21.0
1,67.1,25.0,73.6,1.735,0.902,4.4,10.4,5.0,20.3,25.0,54.1,87.0,70.4,1.976,0.76,-3.6,11.6,12.0,10.4,87.0
0,54.7,81.0,59.8,1.963,0.709,-4.2,10.5,13.0,7.3,81.0,58.9,16.0,73.3,2.39,0.926,4.9,8.8,4.0,22.5,16.0
0,58.8,53.0,72.6,1.974,0.833,-1.2,9.9,11.0,14.8,53.0,52.1,39.0,68.1,1.669,0.859,2.8,10.8,6.0,15.7,39.0
1,58.1,11.0,65.5,1.617,0.936,4.7,10.3,3.0,22.9,11.0,60.6,122.0,66.6,2.32,0.598,-2.4,11.0,14.0,3.6,122.0
1,57.2,32.0,73.7,2.186,0.889,4.7,6.4,7.0,18.9,32.0,61.4,74.0,71.1,2.249,0.795,-0.3,9.8,10.0,12.3,74.0
0,56.3,169.0,74.3,2.066,0.514,-5.8,10.7,15.0,0.5,169.0,61.6,6.0,65.4,1.716,0.935,9.2,12.8,2.0,24.1,7.0
1,62.8,1.0,70.8,2.047,0.982,9.9,10.3,1.0,35.4,1.0,61.4,110.0,67.1,2.061,0.596,-3.4,13.6,16.0,3.5,110.0
0,58.3,66.0,70.6,1.917,0.809,2.3,10.4,9.0,12.6,66.0,61.8,50.0,74.4,1.999,0.836,2.2,10.0,8.0,14.3,50.0
1,55.1,59.0,72.3,0.994,0.809,0.3,10.9,12.0,12.7,59.0,53.6,14.0,62.3,1.663,0.932,4.4,10.2,5.0,23.1,14.0
1,52.2,120.0,68.3,1.3,0.671,-3.8,13.0,13.0,6.4,120.0,65.8,45.0,73.6,1.665,0.83,3.8,9.1,4.0,14.4,45.0
0,49.7,28.0,68.5,0.639,0.9,3.6,12.6,6.0,18.8,28.0,56.4,19.0,69.5,1.161,0.91,1.0,12.4,11.0,20.6,19.0
1,54.6,7.0,70.9,1.939,0.961,8.3,9.1,3.0,27.3,6.0,51.8,80.0,70.6,2.639,0.682,-3.2,10.1,14.0,7.0,80.0
0,53.8,17.0,71.5,1.584,0.9,2.1,9.6,7.0,19.5,17.0,58.6,18.0,72.9,1.996,0.895,1.5,10.0,10.0,18.8,18.0
1,62.5,8.0,66.5,1.773,0.948,7.7,9.9,2.0,25.2,8.0,57.6,139.0,73.8,2.201,0.578,-3.0,9.3,15.0,3.0,139.0
1,55.7,3.0,59.6,1.605,0.97,8.9,8.6,1.0,29.5,3.0,51.7,163.0,67.6,1.839,0.44,-7.0,9.4,16.0,-2.1,163.0
1,50.7,33.0,64.4,1.332,0.864,0.6,9.0,8.0,15.8,33.0,55.3,36.0,68.9,1.946,0.852,0.8,9.2,9.0,16.6,35.0
0,59.4,72.0,74.1,1.786,0.785,-1.7,8.6,12.0,11.8,72.0,67.0,20.0,73.1,1.61,0.917,5.1,9.3,5.0,21.5,20.0
1,58.1,24.0,65.6,1.727,0.902,5.3,11.0,4.0,20.4,24.0,56.5,63.0,66.7,2.475,0.763,-0.9,9.8,13.0,9.9,63.0
1,57.1,10.0,70.1,1.839,0.933,3.8,11.4,6.0,23.1,10.0,53.7,68.0,73.4,1.464,0.784,-1.1,12.7,11.0,11.2,68.0
1,57.2,15.0,69.6,1.859,0.934,6.7,10.0,3.0,22.9,15.0,55.6,128.0,76.3,1.552,0.602,-1.2,9.6,14.0,3.8,128.0
1,51.3,44.0,74.7,1.832,0.847,1.6,8.3,7.0,15.3,44.0,54.9,34.0,66.8,1.76,0.856,1.2,9.5,10.0,15.5,34.0
0,58.6,159.0,71.5,2.203,0.472,-5.3,8.5,15.0,-1.0,159.0,47.2,9.0,68.9,1.229,0.942,8.4,10.1,2.0,25.8,9.0
0,52.6,310.0,67.2,2.49,0.141,-10.0,9.6,16.0,-15.3,310.0,54.2,5.0,73.6,1.491,0.967,10.8,8.3,1.0,29.5,5.0
1,52.8,22.0,63.8,1.611,0.918,3.1,12.8,9.0,21.3,22.0,65.7,31.0,65.6,1.659,0.864,2.5,9.6,8.0,15.6,31.0
0,59.2,26.0,76.5,2.241,0.912,5.2,8.7,5.0,21.7,26.0,46.0,54.0,70.6,2.066,0.814,0.2,7.4,12.0,13.1,54.0
1,55.8,127.0,66.9,1.019,0.614,-3.9,9.3,13.0,3.9,127.0,56.2,23.0,71.9,1.417,0.901,4.3,9.8,4.0,20.0,23.0
1,57.3,38.0,70.6,0.848,0.895,3.8,9.7,6.0,18.5,38.0,42.8,40.0,74.1,1.742,0.855,1.5,7.2,11.0,16.4,40.0
1,61.1,12.0,75.0,2.038,0.928,4.7,12.4,3.0,22.9,12.0,47.3,93.0,67.5,1.677,0.723,-3.9,10.3,14.0,8.2,89.0
0,62.1,27.0,74.3,1.403,0.904,1.5,10.1,10.0,20.4,27.0,58.6,13.0,67.9,1.679,0.913,2.6,13.3,7.0,20.9,13.0
0,62.9,138.0,69.8,1.738,0.514,-3.5,10.3,15.0,0.5,138.0,52.4,4.0,69.5,1.23,0.961,8.9,9.4,2.0,28.4,4.0
0,54.4,35.0,67.2,2.232,0.863,0.5,10.0,9.0,16.0,37.0,52.5,2.0,75.4,1.595,0.957,11.9,9.8,1.0,28.4,2.0
0,67.1,25.0,73.6,1.735,0.902,4.4,10.4,5.0,20.3,25.0,58.9,16.0,73.3,2.39,0.926,4.9,8.8,4.0,22.5,16.0
0,52.1,39.0,68.1,1.669,0.859,2.8,10.8,6.0,15.7,39.0,58.1,11.0,65.5,1.617,0.936,4.7,10.3,3.0,22.9,11.0
0,57.2,32.0,73.7,2.186,0.889,4.7,6.4,7.0,18.9,32.0,61.6,6.0,65.4,1.716,0.935,9.2,12.8,2.0,24.1,7.0
0,61.8,50.0,74.4,1.999,0.836,2.2,10.0,8.0,14.3,50.0,62.8,1.0,70.8,2.047,0.982,9.9,10.3,1.0,35.4,1.0
0,52.2,120.0,68.3,1.3,0.671,-3.8,13.0,13.0,6.4,120.0,55.1,59.0,72.3,0.994,0.809,0.3,10.9,12.0,12.7,59.0
0,56.4,19.0,69.5,1.161,0.91,1.0,12.4,11.0,20.6,19.0,54.6,7.0,70.9,1.939,0.961,8.3,9.1,3.0,27.3,6.0
1,58.6,18.0,72.9,1.996,0.895,1.5,10.0,10.0,18.8,18.0,62.5,8.0,66.5,1.773,0.948,7.7,9.9,2.0,25.2,8.0
0,50.7,33.0,64.4,1.332,0.864,0.6,9.0,8.0,15.8,33.0,55.7,3.0,59.6,1.605,0.97,8.9,8.6,1.0,29.5,3.0
0,58.1,24.0,65.6,1.727,0.902,5.3,11.0,4.0,20.4,24.0,67.0,20.0,73.1,1.61,0.917,5.1,9.3,5.0,21.5,20.0
0,57.1,10.0,70.1,1.839,0.933,3.8,11.4,6.0,23.1,10.0,57.2,15.0,69.6,1.859,0.934,6.7,10.0,3.0,22.9,15.0
0,51.3,44.0,74.7,1.832,0.847,1.6,8.3,7.0,15.3,44.0,47.2,9.0,68.9,1.229,0.942,8.4,10.1,2.0,25.8,9.0
